"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
388456294,"9/22/15",18:00:00,"9/22/15",18:30:00,"12/31/15","MISDEMEANOR","QUEENS",40.77544859,-73.91154324
321809529,"9/25/15",16:00:00,"10/5/15",13:00:00,"12/30/15","FELONY","QUEENS",40.74405655,-73.89180486
573915337,"9/15/15",09:00:00,"12/30/15",12:03:00,"12/30/15","VIOLATION","QUEENS",40.7330179,-73.90183927
592750247,"9/10/15",12:00:00,"11/24/15",00:00:00,"12/30/15","MISDEMEANOR","QUEENS",40.67546007,-73.83658461
845948618,"9/7/15",08:00:00,"10/16/15",08:00:00,"12/30/15","MISDEMEANOR","QUEENS",40.59653482,-73.77835
244745743,"9/1/15",13:00:00,"12/30/15",20:00:00,"12/30/15","FELONY","QUEENS",40.7383283,-73.85447669
510119570,"9/14/15",16:00:00,NA,NA,"12/29/15","FELONY","QUEENS",40.75498955,-73.84443494
860944497,"9/1/15",00:00:00,"11/20/15",00:00:00,"12/29/15","MISDEMEANOR","QUEENS",40.76039614,-73.76750254
731903262,"9/9/15",00:00:00,"10/30/15",00:00:00,"12/26/15","FELONY","QUEENS",40.74917165,-73.82775634
774137504,"9/1/15",12:00:00,"12/26/15",22:07:00,"12/26/15","FELONY","QUEENS",40.71082536,-73.78867568
587419672,"9/23/15",08:00:00,"12/23/15",08:00:00,"12/23/15","MISDEMEANOR","QUEENS",40.69627927,-73.75598773
684832832,"9/1/15",13:00:00,NA,NA,"12/23/15","FELONY","QUEENS",40.70512641,-73.7823531
596344058,"9/2/15",08:15:00,"9/2/15",08:15:00,"12/21/15","MISDEMEANOR","QUEENS",40.67998074,-73.77623391
765843080,"9/1/15",12:00:00,"12/16/15",18:00:00,"12/21/15","VIOLATION","QUEENS",40.68620426,-73.76846433
568774635,"9/30/15",11:00:00,"12/17/15",20:00:00,"12/19/15","VIOLATION","QUEENS",40.59028245,-73.81243543
852573100,"9/10/15",17:00:00,"11/16/15",13:00:00,"12/19/15","FELONY","QUEENS",40.71466662,-73.79704316
737772790,"9/20/15",07:00:00,NA,NA,"12/18/15","VIOLATION","QUEENS",40.68853308,-73.75321794
276736147,"9/19/15",00:01:00,"10/15/15",23:59:00,"12/17/15","FELONY","QUEENS",40.75961269,-73.9096403
834984003,"9/8/15",16:00:00,"9/8/15",17:00:00,"12/17/15","FELONY","QUEENS",40.75709176,-73.87086997
812601382,"9/27/15",12:00:00,"12/13/15",22:00:00,"12/15/15","FELONY","QUEENS",40.78166278,-73.83443909
970413797,"9/4/15",10:00:00,"10/2/15",09:00:00,"12/14/15","FELONY","QUEENS",40.77676202,-73.82066232
