"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
370313253,"3/5/15",12:00:00,"12/8/15",15:30:00,"12/29/15","MISDEMEANOR","QUEENS",40.66139308,-73.756
699051686,"3/25/15",12:00:00,"11/28/15",12:00:00,"12/3/15","FELONY","QUEENS",40.684668,-73.74670604
600179842,"3/9/15",10:35:00,NA,NA,"11/16/15","FELONY","QUEENS",40.73224022,-73.77855169
649725949,"3/20/15",16:18:00,"11/23/15",07:46:00,"11/24/15","VIOLATION","QUEENS",40.69698069,-73.9036558
741368741,"3/20/15",13:30:00,"3/30/15",17:00:00,"11/23/15","FELONY","QUEENS",40.71286778,-73.87800042
708390968,"3/5/15",14:00:00,"11/16/15",12:31:00,"11/20/15","FELONY","QUEENS",40.67998074,-73.77623391
456678678,"3/1/15",15:00:00,NA,NA,"11/20/15","FELONY","QUEENS",40.75354491,-73.7902113
368133999,"3/13/15",00:01:00,"4/8/15",23:59:00,"11/16/15","FELONY","QUEENS",40.7304886,-73.74391238
732024567,"3/9/15",13:26:00,NA,NA,"11/16/15","FELONY","QUEENS",40.73403112,-73.77639158
376441646,"3/27/15",12:15:00,"11/3/15",20:59:00,"11/7/15","MISDEMEANOR","QUEENS",40.67242559,-73.76314075
716295935,"3/1/15",00:00:00,"10/24/15",10:00:00,"11/1/15","FELONY","QUEENS",40.76176591,-73.73693709
576577627,"3/15/15",14:00:00,"10/19/15",12:00:00,"10/29/15","MISDEMEANOR","QUEENS",40.72135645,-73.75903094
349426830,"3/3/15",14:00:00,NA,NA,"10/27/15","FELONY","QUEENS",40.69113065,-73.84096713
819306821,"3/20/15",19:15:00,"10/14/15",23:09:00,"10/23/15","MISDEMEANOR","QUEENS",40.76238,-73.80088664
775543556,"3/2/15",15:16:00,"3/3/15",16:15:00,"10/23/15","MISDEMEANOR","QUEENS",40.69578215,-73.79066712
107561734,"3/25/15",12:00:00,"10/16/15",07:30:00,"10/16/15","FELONY","QUEENS",40.70479,-73.91102746
955907567,"3/23/15",12:55:00,NA,NA,"10/14/15","MISDEMEANOR","QUEENS",40.69736799,-73.79182699
832270862,"3/1/15",12:00:00,"8/1/15",17:00:00,"10/13/15","FELONY","QUEENS",40.74801152,-73.89453771
898633655,"3/10/15",12:00:00,NA,NA,"10/9/15","FELONY","QUEENS",40.67807618,-73.8018594
736316260,"3/10/15",09:00:00,NA,NA,"10/9/15","MISDEMEANOR","QUEENS",40.75400701,-73.94243189
189639095,"3/10/15",21:08:00,"10/7/15",14:13:00,"10/8/15","FELONY","QUEENS",40.75784299,-73.86073279
230173737,"3/7/15",15:00:00,"3/7/15",15:30:00,"10/7/15","MISDEMEANOR","QUEENS",40.68122487,-73.86007436
187622909,"3/1/15",12:00:00,"10/3/15",19:30:00,"10/3/15","FELONY","QUEENS",40.58978832,-73.78867705
615995766,"3/12/15",16:30:00,"8/29/15",17:30:00,"10/2/15","MISDEMEANOR","QUEENS",40.75656759,-73.87593153
268276531,"3/1/15",20:00:00,"3/1/15",20:30:00,"9/28/15","MISDEMEANOR","QUEENS",40.56244165,-73.9172454
636747050,"3/16/15",07:00:00,"9/25/15",18:30:00,"9/26/15","VIOLATION","QUEENS",40.73783704,-73.86819369
543094062,"3/25/15",09:00:00,"9/25/15",09:15:00,"9/25/15","FELONY","QUEENS",40.77357703,-73.91567967
464753591,"3/27/15",16:00:00,NA,NA,"9/24/15","FELONY","QUEENS",40.71300201,-73.75158709
526816052,"3/15/15",13:00:00,"9/22/15",10:30:00,"9/22/15","FELONY","QUEENS",40.60288308,-73.76836795
406984920,"3/15/15",00:01:00,"9/22/15",10:30:00,"9/22/15","FELONY","QUEENS",40.60288308,-73.76836795
197895832,"3/27/15",12:00:00,"3/30/15",03:00:00,"9/21/15","FELONY","QUEENS",40.69683418,-73.89923831
577100395,"3/15/15",08:15:00,"9/11/15",10:10:00,"9/11/15","MISDEMEANOR","QUEENS",40.73720223,-73.92558404
698061148,"3/1/15",00:00:00,"6/1/15",00:00:00,"9/10/15","MISDEMEANOR","QUEENS",40.66699447,-73.78014529
772289294,"3/15/15",14:00:00,"9/1/15",15:00:00,"9/7/15","MISDEMEANOR","QUEENS",40.71258859,-73.75334531
606467513,"3/17/15",08:00:00,"6/30/15",12:00:00,"9/2/15","MISDEMEANOR","QUEENS",40.74529021,-73.82936151
967415250,"3/17/15",08:00:00,"6/30/15",12:00:00,"9/2/15","MISDEMEANOR","QUEENS",40.74529021,-73.82936151
992185500,"3/7/15",12:00:00,"6/15/15",15:00:00,"9/1/15","MISDEMEANOR","QUEENS",40.68242297,-73.83616012
546461856,"3/12/15",15:00:00,NA,NA,"8/28/15","MISDEMEANOR","QUEENS",40.73615864,-73.87689329
629845731,"3/12/15",12:00:00,"8/17/15",12:00:00,"8/26/15","MISDEMEANOR","QUEENS",40.7735518,-73.90120185
482815444,"3/6/15",01:38:00,"4/2/15",03:36:00,"8/25/15","FELONY","QUEENS",40.7414938,-73.78340352
232574056,"3/1/15",09:00:00,"8/25/15",06:40:00,"8/25/15","MISDEMEANOR","QUEENS",40.76048946,-73.93124696
272273628,"3/28/15",12:00:00,"8/24/15",10:00:00,"8/24/15","FELONY","QUEENS",40.67938783,-73.81827065
869959698,"3/9/15",09:00:00,"8/2/15",08:02:00,"8/21/15","FELONY","QUEENS",40.73532021,-73.84822635
