"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
116562350,"2/28/15",23:20:00,NA,NA,"2/28/15","FELONY","QUEENS",40.70687676,-73.7907982
372615887,"2/28/15",22:45:00,"2/28/15",22:46:00,"2/28/15","MISDEMEANOR","QUEENS",40.74960053,-73.86537333
933784942,"2/28/15",22:05:00,"2/28/15",22:20:00,"2/28/15","MISDEMEANOR","QUEENS",40.70885316,-73.77770601
710301198,"2/28/15",22:00:00,"2/28/15",22:05:00,"2/28/15","MISDEMEANOR","QUEENS",40.70658091,-73.85549459
349399250,"2/28/15",22:00:00,"2/28/15",22:15:00,"2/28/15","MISDEMEANOR","QUEENS",40.59247876,-73.79969735
149672412,"2/28/15",21:40:00,"2/28/15",21:41:00,"2/28/15","VIOLATION","QUEENS",40.73703676,-73.86448939
565834193,"2/28/15",21:30:00,"2/28/15",21:45:00,"2/28/15","VIOLATION","QUEENS",40.68682574,-73.81455448
505519327,"2/28/15",21:25:00,NA,NA,"2/28/15","FELONY","QUEENS",40.6693048,-73.79767144
717699228,"2/28/15",21:20:00,NA,NA,"2/28/15","MISDEMEANOR","QUEENS",40.65451925,-73.73933498
524162712,"2/28/15",20:45:00,NA,NA,"2/28/15","MISDEMEANOR","QUEENS",40.70772411,-73.80278842
817204262,"2/28/15",20:45:00,"2/28/15",21:10:00,"2/28/15","MISDEMEANOR","QUEENS",40.67542526,-73.76162676
142197499,"2/28/15",20:30:00,"2/28/15",20:59:00,"2/28/15","MISDEMEANOR","QUEENS",40.58766357,-73.81055978
694398742,"2/28/15",20:30:00,"2/28/15",21:09:00,"2/28/15","MISDEMEANOR","QUEENS",40.70801949,-73.89657034
574604331,"2/28/15",20:30:00,"2/28/15",21:09:00,"2/28/15","MISDEMEANOR","QUEENS",40.70801949,-73.89657034
458831790,"2/28/15",20:20:00,"2/28/15",20:20:00,"2/28/15","MISDEMEANOR","QUEENS",40.7567589,-73.82643368
712086636,"2/28/15",20:20:00,"2/28/15",20:30:00,"2/28/15","FELONY","QUEENS",40.69960727,-73.76319205
466518677,"2/28/15",20:20:00,"2/28/15",20:25:00,"2/28/15","FELONY","QUEENS",40.67359418,-73.76819447
671615942,"2/28/15",20:00:00,"2/28/15",20:30:00,"2/28/15","MISDEMEANOR","QUEENS",40.6953264,-73.8095687
482338960,"2/28/15",19:45:00,"2/28/15",20:03:00,"2/28/15","MISDEMEANOR","QUEENS",40.75393471,-73.88317685
631173728,"2/28/15",19:20:00,"2/28/15",20:00:00,"2/28/15","MISDEMEANOR","QUEENS",40.7067326,-73.87235976
913009906,"2/28/15",19:15:00,"2/28/15",19:20:00,"2/28/15","FELONY","QUEENS",40.60632978,-73.75734649
960216322,"2/28/15",19:00:00,"2/28/15",21:00:00,"2/28/15","FELONY","QUEENS",40.76101135,-73.81982034
869393970,"2/28/15",18:40:00,"2/28/15",21:11:00,"2/28/15","MISDEMEANOR","QUEENS",40.73285578,-73.86388449
990333994,"2/28/15",18:30:00,"2/28/15",18:40:00,"2/28/15","VIOLATION","QUEENS",40.71971314,-73.73207417
598846441,"2/28/15",18:30:00,NA,NA,"2/28/15","VIOLATION","QUEENS",40.71971314,-73.73207417
880951979,"2/28/15",18:30:00,"2/28/15",18:40:00,"2/28/15","VIOLATION","QUEENS",40.67760528,-73.82821878
679929239,"2/28/15",18:20:00,"2/28/15",19:00:00,"2/28/15","MISDEMEANOR","QUEENS",40.73392684,-73.8715824
850475217,"2/28/15",18:07:00,"2/28/15",18:07:00,"2/28/15","VIOLATION","QUEENS",40.74851317,-73.85593417
347165780,"2/28/15",17:50:00,NA,NA,"2/28/15","VIOLATION","QUEENS",40.69380436,-73.79903955
