"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
119918794,"9/20/15",12:00:00,"12/31/15",14:30:00,"12/31/15","FELONY","BROOKLYN",40.6467882,-74.01234009
612330132,"9/25/15",12:00:00,"12/30/15",15:20:00,"12/30/15","MISDEMEANOR","BROOKLYN",40.58075598,-73.98223897
848107019,"9/26/15",10:00:00,"11/30/15",15:00:00,"12/29/15","FELONY","BROOKLYN",40.63792153,-73.94047466
747843897,"9/16/15",20:00:00,"9/16/15",22:00:00,"12/28/15","FELONY","BROOKLYN",40.57670315,-73.99452975
811694291,"9/1/15",21:00:00,NA,NA,"12/28/15","VIOLATION","BROOKLYN",40.70198572,-73.92796401
406162911,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
367144297,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
225527653,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
471712831,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
861441677,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
719390970,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
850290025,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
479345189,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
570683491,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
793131343,"9/13/15",19:45:00,"9/13/15",19:53:00,"12/27/15","FELONY","BROOKLYN",40.64188755,-73.97926078
998331528,"9/3/15",10:27:00,"11/5/15",11:00:00,"12/27/15","FELONY","BROOKLYN",40.62257829,-73.94074771
169005810,"9/12/15",10:00:00,NA,NA,"12/22/15","FELONY","BROOKLYN",40.63287402,-73.89777126
700617831,"9/5/15",00:18:00,"12/26/15",21:55:00,"12/26/15","FELONY","BROOKLYN",40.69926344,-73.99667633
865081957,"9/15/15",17:40:00,NA,NA,"12/17/15","FELONY","BROOKLYN",40.62361769,-74.02357146
739943694,"9/9/15",12:37:00,"12/20/15",18:17:00,"12/21/15","VIOLATION","BROOKLYN",40.67123699,-73.8772222
551543559,"9/1/15",12:00:00,NA,NA,"12/21/15","VIOLATION","BROOKLYN",40.69240465,-73.92944562
491714423,"9/1/15",09:20:00,"9/1/15",09:20:00,"12/21/15","VIOLATION","BROOKLYN",40.65223005,-73.91431581
322019603,"9/1/15",08:00:00,"12/18/15",03:50:00,"12/18/15","FELONY","BROOKLYN",40.63119534,-73.9199811
883116217,"9/21/15",18:11:00,"11/16/15",15:35:00,"12/17/15","FELONY","BROOKLYN",40.61743196,-73.93116737
574742853,"9/23/15",11:30:00,"9/24/15",13:00:00,"12/16/15","FELONY","BROOKLYN",40.66964313,-73.94634743
928661977,"9/30/15",12:00:00,NA,NA,"12/15/15","MISDEMEANOR","BROOKLYN",40.64648078,-73.91958439
753191999,"9/24/15",12:00:00,"12/14/15",10:00:00,"12/15/15","FELONY","BROOKLYN",40.66483236,-73.86642393
289182817,"9/21/15",11:20:00,NA,NA,"12/15/15","FELONY","BROOKLYN",40.58778722,-73.96589852
378973692,"9/16/15",08:28:00,"9/16/15",18:20:00,"12/15/15","FELONY","BROOKLYN",40.67223747,-73.97063551
447264271,"9/27/15",00:00:00,NA,NA,"12/14/15","FELONY","BROOKLYN",40.64576138,-73.95406375
343819766,"9/1/15",14:50:00,"9/1/15",14:50:00,"12/14/15","VIOLATION","BROOKLYN",40.66025806,-73.91367114
828005184,"9/10/15",00:01:00,"9/10/15",23:59:00,"12/13/15","FELONY","BROOKLYN",40.59070578,-73.96883508
638994350,"9/6/15",11:52:00,"9/6/15",12:00:00,"12/13/15","VIOLATION","BROOKLYN",40.69153438,-73.93376292
231200408,"9/27/15",15:00:00,"10/14/15",00:01:00,"12/12/15","FELONY","BROOKLYN",40.68419972,-73.94866133
976803523,"9/15/15",11:00:00,"9/29/15",11:00:00,"12/11/15","FELONY","BROOKLYN",40.68947565,-73.99979952
822474233,"9/12/15",08:00:00,"12/11/15",11:05:00,"12/11/15","MISDEMEANOR","BROOKLYN",40.58563149,-73.95485397
323898755,"9/3/15",08:00:00,"11/3/15",08:00:00,"12/11/15","FELONY","BROOKLYN",40.6479541,-73.96948943
282560715,"9/8/15",10:00:00,"11/4/15",19:30:00,"12/10/15","FELONY","BROOKLYN",40.69684705,-73.93650924
121012516,"9/9/15",10:00:00,NA,NA,"12/10/15","MISDEMEANOR","BROOKLYN",40.72293397,-73.9555258
278811716,"9/17/15",17:50:00,"9/30/15",22:30:00,"12/9/15","FELONY","BROOKLYN",40.5965299,-73.96757926
261735734,"9/10/15",01:15:00,"9/10/15",01:55:00,"12/9/15","MISDEMEANOR","BROOKLYN",40.68044287,-73.95035876
163927271,"9/8/15",09:00:00,"12/9/15",20:21:00,"12/9/15","MISDEMEANOR","BROOKLYN",40.71058672,-73.95938994
825349915,"9/25/15",13:39:00,"12/8/15",17:45:00,"12/8/15","FELONY","BROOKLYN",40.66692937,-73.89560673
968596597,"9/22/15",23:00:00,NA,NA,"12/8/15","FELONY","BROOKLYN",40.67269625,-74.01172483
602423313,"9/14/15",12:00:00,NA,NA,"12/8/15","MISDEMEANOR","BROOKLYN",40.66728995,-73.8603379
315183117,"9/28/15",08:00:00,"9/28/15",19:00:00,"12/7/15","FELONY","BROOKLYN",40.66502269,-73.95711076
979373898,"9/26/15",17:30:00,"9/26/15",17:35:00,"12/7/15","MISDEMEANOR","BROOKLYN",40.64502746,-73.95850375
197442801,"9/20/15",08:00:00,"12/6/15",15:00:00,"12/7/15","VIOLATION","BROOKLYN",40.69353101,-73.91108215
952911599,"9/16/15",12:00:00,"12/4/15",15:00:00,"12/7/15","MISDEMEANOR","BROOKLYN",40.7102751,-73.94299628
586331217,"9/30/15",12:00:00,"11/24/15",12:00:00,"12/6/15","FELONY","BROOKLYN",40.60644043,-73.99814672
654793909,"9/1/15",12:00:00,"12/6/15",15:30:00,"12/6/15","MISDEMEANOR","BROOKLYN",40.61363158,-73.94923065
172717939,"9/23/15",17:30:00,"12/4/15",15:00:00,"12/5/15","VIOLATION","BROOKLYN",40.68725881,-73.96764332
599914608,"9/17/15",08:00:00,"9/20/15",00:01:00,"12/5/15","MISDEMEANOR","BROOKLYN",40.71303453,-73.9394589
725351102,"9/7/15",10:00:00,"12/5/15",15:00:00,"12/5/15","FELONY","BROOKLYN",40.67407296,-73.89443832
894758849,"9/28/15",16:00:00,"12/4/15",10:00:00,"12/4/15","FELONY","BROOKLYN",40.69339205,-73.99059314
805577434,"9/16/15",23:42:00,"11/24/15",16:10:00,"12/4/15","VIOLATION","BROOKLYN",40.68849068,-73.92110587
196879358,"9/10/15",08:00:00,"10/29/15",18:00:00,"12/4/15","FELONY","BROOKLYN",40.68011189,-73.90433995
267413662,"9/28/15",19:36:00,"12/3/15",09:54:00,"12/3/15","MISDEMEANOR","BROOKLYN",40.64425425,-74.01644754
399708910,"9/27/15",23:00:00,"9/27/15",23:30:00,"12/3/15","VIOLATION","BROOKLYN",40.6868468,-73.9582073
197446238,"9/27/15",00:00:00,"9/27/15",23:59:00,"12/2/15","FELONY","BROOKLYN",40.68502596,-73.99023015
425475420,"9/19/15",12:00:00,"11/25/15",12:00:00,"12/2/15","MISDEMEANOR","BROOKLYN",40.6811787,-73.97724033
242312819,"9/10/15",21:15:00,"9/10/15",21:16:00,"12/2/15","FELONY","BROOKLYN",40.68039861,-73.94955839
524093952,"9/26/15",05:00:00,"9/26/15",05:47:00,"12/1/15","MISDEMEANOR","BROOKLYN",40.64797344,-73.95348925
234573610,"9/1/15",16:00:00,"11/19/15",16:00:00,"12/1/15","MISDEMEANOR","BROOKLYN",40.6140696,-73.93119245
197708857,"9/1/15",07:38:00,"9/1/15",07:52:00,"12/1/15","FELONY","BROOKLYN",40.65495242,-73.95800022
122861660,"9/28/15",15:43:00,"9/28/15",15:45:00,"11/30/15","FELONY","BROOKLYN",40.62493463,-73.9637109
954673043,"9/26/15",18:00:00,"9/26/15",18:10:00,"11/30/15","FELONY","BROOKLYN",40.64043987,-73.9378889
955822293,"9/20/15",12:05:00,"9/20/15",12:07:00,"11/30/15","FELONY","BROOKLYN",40.64379433,-73.94979506
424725635,"9/12/15",12:00:00,NA,NA,"11/30/15","MISDEMEANOR","BROOKLYN",40.67633991,-73.93985633
722338770,"9/9/15",15:00:00,"11/30/15",19:50:00,"11/30/15","FELONY","BROOKLYN",40.66888377,-73.93250572
775364294,"9/1/15",20:00:00,"11/28/15",11:00:00,"11/28/15","VIOLATION","BROOKLYN",40.67058023,-73.88174391
493698546,"9/26/15",22:00:00,"9/27/15",07:00:00,"11/27/15","FELONY","BROOKLYN",40.69181865,-73.90807341
768258051,"9/15/15",18:00:00,"9/15/15",18:00:00,"11/27/15","FELONY","BROOKLYN",40.69781095,-73.98860182
257453781,"9/24/15",09:00:00,"11/25/15",11:30:00,"11/25/15","FELONY","BROOKLYN",40.64063544,-73.96573819
722886172,"9/13/15",02:50:00,"9/13/15",03:00:00,"11/25/15","MISDEMEANOR","BROOKLYN",40.65012292,-74.01408853
622107731,"9/10/15",12:00:00,NA,NA,"11/25/15","FELONY","BROOKLYN",40.6048894,-73.99257193
214263039,"9/7/15",22:14:00,"9/8/15",21:00:00,"11/25/15","MISDEMEANOR","BROOKLYN",40.71895678,-73.96319795
821369971,"9/29/15",06:00:00,"11/9/15",10:00:00,"11/24/15","FELONY","BROOKLYN",40.61330554,-73.91718595
104886929,"9/25/15",20:00:00,"10/5/15",20:00:00,"11/24/15","FELONY","BROOKLYN",40.6577042,-73.96235593
111776391,"9/18/15",10:23:00,"11/24/15",09:30:00,"11/24/15","MISDEMEANOR","BROOKLYN",40.64188521,-73.98163897
752297379,"9/30/15",11:00:00,NA,NA,"11/23/15","VIOLATION","BROOKLYN",40.61237599,-73.95281892
834895020,"9/1/15",00:01:00,"11/23/15",20:40:00,"11/23/15","FELONY","BROOKLYN",40.67163471,-73.87443126
825994626,"9/25/15",09:00:00,"11/20/15",13:00:00,"11/22/15","MISDEMEANOR","BROOKLYN",40.6854252,-73.96727643
697609192,"9/17/15",18:00:00,NA,NA,"11/20/15","MISDEMEANOR","BROOKLYN",40.66885471,-73.8674937
423736547,"9/14/15",12:00:00,"10/22/15",12:00:00,"11/20/15","MISDEMEANOR","BROOKLYN",40.58845159,-73.93952144
101403212,"9/11/15",22:00:00,"9/11/15",22:30:00,"11/20/15","FELONY","BROOKLYN",40.64396814,-74.02053015
116209609,"9/8/15",13:00:00,"9/8/15",13:00:00,"11/20/15","MISDEMEANOR","BROOKLYN",40.61377168,-73.96410596
937739040,"9/2/15",00:01:00,"11/12/15",14:45:00,"11/20/15","FELONY","BROOKLYN",40.67369376,-73.97757455
738012527,"9/1/15",00:01:00,"11/18/15",00:01:00,"11/20/15","MISDEMEANOR","BROOKLYN",40.63746478,-73.92885876
964759382,"9/29/15",17:25:00,"9/29/15",17:35:00,"11/19/15","FELONY","BROOKLYN",40.61071713,-73.92098528
827347353,"9/29/15",17:00:00,"9/29/15",17:15:00,"11/19/15","FELONY","BROOKLYN",40.61071713,-73.92098528
198340951,"9/26/15",13:46:00,"9/28/15",18:35:00,"11/19/15","FELONY","BROOKLYN",40.59712057,-73.94124922
589318679,"9/25/15",08:00:00,"10/15/15",08:20:00,"11/19/15","MISDEMEANOR","BROOKLYN",40.71700132,-73.93552326
127649884,"9/23/15",09:30:00,NA,NA,"11/19/15","MISDEMEANOR","BROOKLYN",40.67363034,-73.8797269
591522837,"9/30/15",22:00:00,NA,NA,"11/18/15","MISDEMEANOR","BROOKLYN",40.65331523,-73.90847604
708862270,"9/30/15",00:01:00,"11/18/15",11:00:00,"11/18/15","VIOLATION","BROOKLYN",40.71479017,-73.96299103
740780451,"9/21/15",12:00:00,"11/15/15",23:49:00,"11/18/15","MISDEMEANOR","BROOKLYN",40.66186005,-73.88719119
