"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
285936845,"8/28/15",13:00:00,"12/29/15",02:00:00,"12/29/15","VIOLATION","BROOKLYN",40.68291031,-73.9500829
445737449,"8/20/15",13:00:00,"12/22/15",13:00:00,"12/24/15","MISDEMEANOR","BROOKLYN",40.57719186,-74.00057021
960189545,"8/20/15",00:01:00,"12/20/15",17:00:00,"12/23/15","FELONY","BROOKLYN",40.70310725,-73.94605361
566381479,"8/14/15",00:01:00,"8/18/15",23:30:00,"12/23/15","FELONY","BROOKLYN",40.59796129,-73.98954071
662979536,"8/2/15",00:00:00,"8/2/15",23:59:00,"12/22/15","FELONY","BROOKLYN",40.6978128,-73.9408828
292033700,"8/31/15",12:00:00,"12/4/15",12:00:00,"12/16/15","FELONY","BROOKLYN",40.59117164,-73.92977941
933843094,"8/28/15",00:01:00,NA,NA,"12/16/15","MISDEMEANOR","BROOKLYN",40.65993057,-73.9241276
923439490,"8/28/15",08:00:00,NA,NA,"12/15/15","FELONY","BROOKLYN",40.69233966,-73.96865415
924665333,"8/15/15",13:00:00,"12/14/15",17:00:00,"12/14/15","MISDEMEANOR","BROOKLYN",40.66986147,-73.89635915
499354208,"8/30/15",17:00:00,"11/11/15",17:00:00,"12/11/15","FELONY","BROOKLYN",40.64939327,-73.9632147
331990173,"8/21/15",12:00:00,"12/3/15",12:00:00,"12/9/15","FELONY","BROOKLYN",40.6228615,-74.01553449
447965995,"8/15/15",21:00:00,"11/26/15",23:40:00,"12/9/15","MISDEMEANOR","BROOKLYN",40.71058672,-73.95938994
672294395,"8/11/15",12:00:00,NA,NA,"12/9/15","FELONY","BROOKLYN",40.63944428,-73.96598382
649692275,"8/1/15",00:01:00,"12/9/15",09:00:00,"12/9/15","FELONY","BROOKLYN",40.62043325,-74.02583969
191578840,"8/21/15",14:25:00,"8/21/15",15:00:00,"12/8/15","FELONY","BROOKLYN",40.70800027,-73.94416686
535590660,"8/1/15",00:01:00,NA,NA,"12/8/15","MISDEMEANOR","BROOKLYN",40.60661605,-73.99617674
989168571,"8/20/15",12:00:00,"12/4/15",11:00:00,"12/7/15","FELONY","BROOKLYN",40.61627797,-74.02427845
913533051,"8/4/15",14:23:00,"8/11/15",18:00:00,"12/4/15","MISDEMEANOR","BROOKLYN",40.62298808,-73.94812124
221643972,"8/1/15",09:00:00,"11/30/15",10:00:00,"12/3/15","VIOLATION","BROOKLYN",40.70554309,-73.94291016
114391359,"8/28/15",22:31:00,"11/8/15",15:20:00,"12/2/15","FELONY","BROOKLYN",40.6577396,-73.86859703
334134496,"8/19/15",10:00:00,"12/2/15",16:00:00,"12/2/15","MISDEMEANOR","BROOKLYN",40.68272838,-73.91579454
157822262,"8/27/15",21:56:00,"8/27/15",21:56:00,"12/1/15","FELONY","BROOKLYN",40.57919542,-73.96400934
548220652,"8/27/15",20:30:00,"8/27/15",21:30:00,"12/1/15","FELONY","BROOKLYN",40.70800027,-73.94416686
338857727,"8/21/15",16:45:00,"8/21/15",16:46:00,"12/1/15","MISDEMEANOR","BROOKLYN",40.62104919,-73.93518729
707981386,"8/5/15",11:00:00,"8/5/15",14:00:00,"12/1/15","MISDEMEANOR","BROOKLYN",40.70945998,-73.94314486
336003240,"8/1/15",09:00:00,"12/1/15",13:50:00,"12/1/15","FELONY","BROOKLYN",40.67023509,-73.91707201
649955762,"8/1/15",08:00:00,NA,NA,"12/1/15","MISDEMEANOR","BROOKLYN",40.69590305,-73.91929038
826602668,"8/9/15",12:00:00,"10/27/15",12:00:00,"11/30/15","FELONY","BROOKLYN",40.62077401,-73.95716081
623789298,"8/1/15",00:01:00,"11/28/15",09:57:00,"11/28/15","MISDEMEANOR","BROOKLYN",40.69926344,-73.99667633
658721481,"8/28/15",22:28:00,"11/8/15",15:16:00,"11/24/15","FELONY","BROOKLYN",40.6577396,-73.86859703
670583821,"8/15/15",18:00:00,"11/24/15",13:00:00,"11/24/15","FELONY","BROOKLYN",40.68133602,-73.87308258
148568604,"8/3/15",08:00:00,"11/23/15",17:00:00,"11/23/15","FELONY","BROOKLYN",40.69243547,-73.95197616
543566663,"8/23/15",19:55:00,"11/18/15",21:52:00,"11/22/15","MISDEMEANOR","BROOKLYN",40.70094407,-73.93017953
139187133,"8/1/15",17:00:00,"10/6/15",16:00:00,"11/22/15","MISDEMEANOR","BROOKLYN",40.71853771,-73.92968491
231339605,"8/21/15",10:00:00,"8/21/15",18:00:00,"11/20/15","FELONY","BROOKLYN",40.655244,-73.95978043
375108231,"8/18/15",08:00:00,NA,NA,"11/20/15","MISDEMEANOR","BROOKLYN",40.6591446,-73.96054218
498494668,"8/1/15",09:00:00,"9/24/15",09:00:00,"11/20/15","FELONY","BROOKLYN",40.66382412,-73.95241127
152698413,"8/18/15",12:00:00,"11/19/15",16:00:00,"11/19/15","MISDEMEANOR","BROOKLYN",40.72656085,-73.95134905
366122453,"8/1/15",21:00:00,NA,NA,"11/19/15","MISDEMEANOR","BROOKLYN",40.59398219,-73.93918156
213509159,"8/15/15",12:00:00,"11/18/15",10:00:00,"11/18/15","MISDEMEANOR","BROOKLYN",40.57708723,-73.99135108
717700545,"8/3/15",03:40:00,"8/3/15",03:40:00,"11/18/15","FELONY","BROOKLYN",40.79115187,-73.88437192
663909551,"8/26/15",17:00:00,"8/26/15",19:30:00,"11/17/15","VIOLATION","BROOKLYN",40.63068604,-73.96731408
239445341,"8/16/15",00:01:00,"11/17/15",16:00:00,"11/17/15","FELONY","BROOKLYN",40.7010335,-73.92831126
347505982,"8/6/15",22:00:00,"8/6/15",22:12:00,"11/17/15","FELONY","BROOKLYN",40.59712057,-73.94124922
731188666,"8/30/15",09:00:00,"11/14/15",09:00:00,"11/14/15","VIOLATION","BROOKLYN",40.6844699,-73.93978771
999564265,"8/19/15",12:00:00,"9/3/15",01:00:00,"11/13/15","MISDEMEANOR","BROOKLYN",40.59043398,-73.98112383
672132806,"8/12/15",12:00:00,NA,NA,"11/13/15","MISDEMEANOR","BROOKLYN",40.67966025,-73.90585485
612071020,"8/4/15",22:00:00,"8/5/15",10:00:00,"11/13/15","MISDEMEANOR","BROOKLYN",40.69096382,-73.9065709
389272900,"8/26/15",00:56:00,"8/27/15",15:35:00,"11/12/15","FELONY","BROOKLYN",40.6177888,-73.92675454
713318427,"8/23/15",16:42:00,NA,NA,"11/12/15","FELONY","BROOKLYN",40.66263184,-73.93367267
787204670,"8/18/15",10:00:00,"8/23/15",20:00:00,"11/12/15","FELONY","BROOKLYN",40.65627691,-73.89872292
268392959,"8/23/15",18:33:00,"8/23/15",18:47:00,"11/10/15","FELONY","BROOKLYN",40.68039861,-73.94955839
842535774,"8/20/15",13:43:00,"11/9/15",16:30:00,"11/10/15","FELONY","BROOKLYN",40.66500312,-73.99491901
914385320,"8/15/15",23:01:00,"8/15/15",23:05:00,"11/10/15","FELONY","BROOKLYN",40.68039861,-73.94955839
954115993,"8/15/15",16:00:00,"11/7/15",19:00:00,"11/9/15","FELONY","BROOKLYN",40.69040438,-73.93054394
150487487,"8/11/15",14:00:00,NA,NA,"11/9/15","MISDEMEANOR","BROOKLYN",40.70708787,-73.95401789
438060065,"8/10/15",12:00:00,"11/7/15",14:20:00,"11/7/15","FELONY","BROOKLYN",40.64707666,-73.93281607
122143144,"8/31/15",00:01:00,"11/5/15",11:04:00,"11/5/15","MISDEMEANOR","BROOKLYN",40.61669016,-74.02195534
639682748,"8/8/15",15:00:00,NA,NA,"11/5/15","FELONY","BROOKLYN",40.67966381,-73.88555669
524740116,"8/19/15",21:30:00,"11/4/15",23:00:00,"11/4/15","MISDEMEANOR","BROOKLYN",40.69243547,-73.95197616
789580835,"8/17/15",13:00:00,"11/4/15",10:10:00,"11/4/15","MISDEMEANOR","BROOKLYN",40.59401906,-73.96085432
156591116,"8/11/15",13:30:00,"10/2/15",13:00:00,"11/4/15","MISDEMEANOR","BROOKLYN",40.67741799,-73.89058264
721555437,"8/10/15",08:00:00,"11/4/15",22:30:00,"11/4/15","MISDEMEANOR","BROOKLYN",40.67104637,-73.88397451
871690401,"8/4/15",00:00:00,"8/6/15",23:59:00,"11/4/15","MISDEMEANOR","BROOKLYN",40.66248621,-73.92451758
636641207,"8/30/15",07:10:00,NA,NA,"11/3/15","FELONY","BROOKLYN",40.68811257,-73.98038945
719474999,"8/20/15",12:40:00,"8/20/15",12:50:00,"11/3/15","FELONY","BROOKLYN",40.64633884,-73.89653623
202910084,"8/20/15",03:00:00,NA,NA,"11/3/15","MISDEMEANOR","BROOKLYN",40.61596892,-74.03106074
847333357,"8/17/15",21:45:00,NA,NA,"11/3/15","FELONY","BROOKLYN",40.67323809,-73.90007067
987345119,"8/16/15",01:30:00,"8/16/15",04:30:00,"11/3/15","FELONY","BROOKLYN",40.65905835,-73.95045757
544463253,"8/3/15",08:00:00,"11/2/15",15:30:00,"11/3/15","FELONY","BROOKLYN",40.68953229,-73.97063871
985057984,"8/17/15",10:00:00,"9/21/15",10:00:00,"11/2/15","FELONY","BROOKLYN",40.67528443,-73.92772607
863352301,"8/13/15",12:00:00,"8/13/15",12:05:00,"11/2/15","FELONY","BROOKLYN",40.64361033,-73.99574222
917222259,"8/3/15",00:01:00,"10/31/15",23:59:00,"11/2/15","FELONY","BROOKLYN",40.63676218,-73.92057613
302071468,"8/1/15",12:00:00,"10/26/15",12:00:00,"11/2/15","MISDEMEANOR","BROOKLYN",40.68844891,-73.96382417
631882410,"8/30/15",14:30:00,"8/30/15",14:35:00,"10/30/15","VIOLATION","BROOKLYN",40.72700069,-73.95298311
803770304,"8/27/15",08:00:00,"10/6/15",08:30:00,"10/30/15","FELONY","BROOKLYN",40.69948751,-73.91519274
893245355,"8/25/15",12:00:00,"10/30/15",11:00:00,"10/30/15","FELONY","BROOKLYN",40.68113703,-73.99980675
268156828,"8/25/15",08:00:00,"8/25/15",08:15:00,"10/30/15","MISDEMEANOR","BROOKLYN",40.60542108,-73.96123297
413480950,"8/5/15",09:00:00,"10/29/15",10:00:00,"10/29/15","FELONY","BROOKLYN",40.6754371,-73.93049464
929995791,"8/28/15",15:00:00,"10/28/15",09:00:00,"10/28/15","VIOLATION","BROOKLYN",40.62834432,-74.02310839
313485310,"8/13/15",12:05:00,"10/24/15",12:22:00,"10/28/15","FELONY","BROOKLYN",40.69043531,-73.98476997
628157841,"8/13/15",08:00:00,"8/13/15",12:00:00,"10/28/15","FELONY","BROOKLYN",40.66166538,-73.9492806
263210311,"8/26/15",20:00:00,"8/27/15",12:00:00,"10/27/15","FELONY","BROOKLYN",40.6682095,-73.90310258
943607418,"8/20/15",10:00:00,NA,NA,"10/27/15","MISDEMEANOR","BROOKLYN",40.61376351,-74.00348798
358500883,"8/1/15",21:00:00,"10/27/15",13:00:00,"10/27/15","MISDEMEANOR","BROOKLYN",40.67904994,-73.86375275
144180904,"8/11/15",16:06:00,NA,NA,"10/21/15","FELONY","BROOKLYN",40.65534511,-73.9515127
242459017,"8/25/15",11:00:00,"10/26/15",07:00:00,"10/26/15","MISDEMEANOR","BROOKLYN",40.70534732,-73.94115745
292569142,"8/15/15",12:00:00,"8/15/15",12:30:00,"10/26/15","MISDEMEANOR","BROOKLYN",40.69034586,-73.90952142
885529647,"8/18/15",20:00:00,"10/19/15",15:00:00,"10/25/15","FELONY","BROOKLYN",40.61399337,-73.96211044
252659190,"8/12/15",12:00:00,"10/24/15",19:30:00,"10/24/15","MISDEMEANOR","BROOKLYN",40.67207111,-73.8769503
481823711,"8/27/15",13:00:00,"8/27/15",13:01:00,"10/23/15","FELONY","BROOKLYN",40.62438851,-73.99423405
307110276,"8/25/15",10:00:00,NA,NA,"10/23/15","FELONY","BROOKLYN",40.66404052,-73.88554024
668173085,"8/17/15",12:00:00,"8/24/15",12:00:00,"10/23/15","FELONY","BROOKLYN",40.61127619,-73.96261982
572079591,"8/12/15",12:00:00,"10/22/15",13:00:00,"10/23/15","FELONY","BROOKLYN",40.62470065,-73.92749265
895398512,"8/1/15",23:45:00,NA,NA,"10/23/15","MISDEMEANOR","BROOKLYN",40.66860865,-73.89502734
557687142,"8/21/15",15:00:00,"8/26/15",12:00:00,"10/22/15","FELONY","BROOKLYN",40.65534511,-73.9515127
937830436,"8/18/15",16:00:00,NA,NA,"10/22/15","MISDEMEANOR","BROOKLYN",40.67320294,-73.94601291
892961987,"8/14/15",13:00:00,NA,NA,"10/22/15","MISDEMEANOR","BROOKLYN",40.62983194,-73.93914169
260010122,"8/1/15",21:10:00,"8/1/15",21:30:00,"10/22/15","MISDEMEANOR","BROOKLYN",40.6627764,-73.8925062
548101096,"8/1/15",21:00:00,"8/1/15",21:15:00,"10/22/15","MISDEMEANOR","BROOKLYN",40.66622179,-73.94945377
573994252,"8/1/15",16:00:00,"10/21/15",16:15:00,"10/22/15","MISDEMEANOR","BROOKLYN",40.67278405,-73.86647289
813416498,"8/29/15",20:55:00,NA,NA,"10/21/15","VIOLATION","BROOKLYN",40.63310153,-73.91058621
581913040,"8/26/15",15:30:00,"8/26/15",15:30:00,"10/21/15","FELONY","BROOKLYN",40.64151666,-73.93944812
773973190,"8/25/15",15:00:00,"9/4/15",08:00:00,"10/21/15","FELONY","BROOKLYN",40.6845334,-73.9522739
578433658,"8/6/15",06:50:00,"8/17/15",09:25:00,"10/21/15","FELONY","BROOKLYN",40.63854439,-73.95882125
179575567,"8/28/15",09:00:00,"8/28/15",10:00:00,"10/20/15","FELONY","BROOKLYN",40.69169068,-73.99964445
272325075,"8/21/15",20:00:00,"10/20/15",14:22:00,"10/20/15","FELONY","BROOKLYN",40.68286153,-73.86768941
779481456,"8/21/15",07:00:00,"8/21/15",20:00:00,"10/20/15","MISDEMEANOR","BROOKLYN",40.70405881,-73.95021494
556250798,"8/11/15",21:13:00,"8/16/15",16:33:00,"10/20/15","FELONY","BROOKLYN",40.70734618,-73.95477876
518395893,"8/11/15",12:00:00,"10/20/15",22:00:00,"10/20/15","MISDEMEANOR","BROOKLYN",40.70089765,-73.92200724
255544422,"8/8/15",15:00:00,"10/20/15",11:30:00,"10/20/15","MISDEMEANOR","BROOKLYN",40.70652622,-73.94394447
630636583,"8/5/15",12:00:00,"8/6/15",12:00:00,"10/20/15","MISDEMEANOR","BROOKLYN",40.68844891,-73.96382417
993142722,"8/27/15",10:00:00,"10/18/15",14:00:00,"10/19/15","FELONY","BROOKLYN",40.58620043,-73.95684096
670005072,"8/16/15",12:19:00,"8/16/15",13:03:00,"10/19/15","FELONY","BROOKLYN",40.66168692,-73.92792462
609818838,"8/11/15",18:00:00,"8/11/15",23:00:00,"10/19/15","FELONY","BROOKLYN",40.66805923,-73.93536871
827285539,"8/20/15",17:00:00,"8/21/15",10:00:00,"10/18/15","FELONY","BROOKLYN",40.62416177,-73.93516265
847425942,"8/11/15",12:00:00,"10/16/15",12:00:00,"10/17/15","FELONY","BROOKLYN",40.61992841,-74.02492095
672126609,"8/3/15",15:00:00,"8/3/15",15:00:00,"10/17/15","MISDEMEANOR","BROOKLYN",40.63631862,-73.89461334
160992098,"8/26/15",13:00:00,"10/16/15",17:00:00,"10/16/15","MISDEMEANOR","BROOKLYN",40.63834751,-73.9151047
177320335,"8/23/15",11:00:00,NA,NA,"10/16/15","VIOLATION","BROOKLYN",40.57390632,-73.9993859
509849475,"8/20/15",20:00:00,"10/9/15",21:00:00,"10/16/15","VIOLATION","BROOKLYN",40.67347471,-73.91816031
201359776,"8/21/15",05:27:00,"8/21/15",05:27:00,"10/15/15","MISDEMEANOR","BROOKLYN",40.64944812,-73.96307773
896896431,"8/12/15",00:09:00,"8/12/15",01:00:00,"10/15/15","FELONY","BROOKLYN",40.67171132,-73.99413263
398785959,"8/31/15",22:41:00,"8/31/15",22:50:00,"10/14/15","MISDEMEANOR","BROOKLYN",40.66502269,-73.95711076
965947828,"8/27/15",08:26:00,"10/14/15",16:30:00,"10/14/15","MISDEMEANOR","BROOKLYN",40.65858004,-73.90887249
300278400,"8/21/15",11:00:00,"8/23/15",11:00:00,"10/14/15","FELONY","BROOKLYN",40.65732259,-73.91196657
556964222,"8/15/15",00:00:00,"9/25/15",00:00:00,"10/14/15","FELONY","BROOKLYN",40.60900053,-73.97140524
655043420,"8/10/15",12:00:00,NA,NA,"10/14/15","FELONY","BROOKLYN",40.69634851,-73.99716332
325796000,"8/27/15",16:00:00,"9/5/15",18:00:00,"10/13/15","MISDEMEANOR","BROOKLYN",40.57737962,-73.96829052
944718529,"8/25/15",12:00:00,"8/25/15",12:30:00,"10/13/15","FELONY","BROOKLYN",40.66016088,-73.88427819
512508633,"8/24/15",00:01:00,NA,NA,"10/13/15","FELONY","BROOKLYN",40.66191332,-73.89717528
637966135,"8/9/15",12:52:00,"8/13/15",14:25:00,"10/13/15","FELONY","BROOKLYN",40.63046627,-73.94516121
962799151,"8/28/15",10:57:00,NA,NA,"10/12/15","MISDEMEANOR","BROOKLYN",40.68904826,-73.95861698
218263035,"8/27/15",21:00:00,NA,NA,"10/12/15","MISDEMEANOR","BROOKLYN",40.66990079,-73.95883073
937632172,"8/27/15",12:00:00,"9/5/15",12:00:00,"10/12/15","MISDEMEANOR","BROOKLYN",40.67713327,-73.94007914
737336003,"8/19/15",22:00:00,"8/20/15",07:30:00,"10/12/15","VIOLATION","BROOKLYN",40.62219072,-74.02198596
382141426,"8/10/15",20:05:00,NA,NA,"10/12/15","FELONY","BROOKLYN",40.69885821,-73.91794522
647041592,"8/3/15",08:30:00,"9/10/15",15:30:00,"10/12/15","FELONY","BROOKLYN",40.64636055,-73.91278463
889842391,"8/20/15",17:45:00,"8/20/15",20:25:00,"10/11/15","MISDEMEANOR","BROOKLYN",40.64870677,-73.90513094
488425373,"8/13/15",09:00:00,NA,NA,"10/10/15","MISDEMEANOR","BROOKLYN",40.64932808,-73.93402465
316527496,"8/10/15",08:00:00,"10/8/15",23:00:00,"10/10/15","MISDEMEANOR","BROOKLYN",40.67937174,-73.91241337
840922103,"8/24/15",18:00:00,"8/24/15",20:28:00,"10/9/15","MISDEMEANOR","BROOKLYN",40.68446154,-73.97775121
788067587,"8/24/15",14:40:00,"8/24/15",14:45:00,"10/9/15","MISDEMEANOR","BROOKLYN",40.68279302,-73.97933099
884037202,"8/5/15",13:00:00,"10/1/15",20:00:00,"10/9/15","FELONY","BROOKLYN",40.63762472,-73.94524901
679930127,"8/1/15",13:00:00,"10/9/15",15:00:00,"10/9/15","MISDEMEANOR","BROOKLYN",40.6577396,-73.86859703
399219234,"8/29/15",12:00:00,"10/8/15",09:00:00,"10/8/15","MISDEMEANOR","BROOKLYN",40.67228009,-73.90651776
216027444,"8/28/15",09:00:00,"10/5/15",10:00:00,"10/8/15","FELONY","BROOKLYN",40.68270938,-73.96315666
333553785,"8/27/15",12:00:00,"8/29/15",12:00:00,"10/8/15","FELONY","BROOKLYN",40.6068713,-74.00428713
872953260,"8/26/15",02:00:00,"8/26/15",02:10:00,"10/8/15","MISDEMEANOR","BROOKLYN",40.57220443,-73.99481808
346656151,"8/21/15",09:00:00,"9/1/15",11:00:00,"10/8/15","FELONY","BROOKLYN",40.60128347,-73.9661365
726641922,"8/20/15",14:21:00,"9/20/15",10:00:00,"10/8/15","FELONY","BROOKLYN",40.59189016,-73.99502179
549164404,"8/17/15",07:15:00,"8/17/15",07:30:00,"10/8/15","FELONY","BROOKLYN",40.6567796,-73.92848135
169843323,"8/7/15",12:00:00,"8/26/15",14:00:00,"10/8/15","FELONY","BROOKLYN",40.69233966,-73.96865415
451075793,"8/5/15",09:30:00,"10/1/15",23:00:00,"10/8/15","VIOLATION","BROOKLYN",40.59866977,-73.93817622
945054347,"8/29/15",08:00:00,"9/1/15",14:00:00,"10/7/15","FELONY","BROOKLYN",40.61498773,-73.93845286
171388508,"8/7/15",00:00:00,NA,NA,"10/7/15","MISDEMEANOR","BROOKLYN",40.70625129,-73.94302857
552276001,"8/31/15",01:30:00,"10/1/15",12:00:00,"10/6/15","FELONY","BROOKLYN",40.64923858,-73.9359347
927725003,"8/26/15",22:00:00,"10/1/15",22:00:00,"10/6/15","MISDEMEANOR","BROOKLYN",40.67265597,-73.89076709
655141308,"8/20/15",17:00:00,"10/6/15",13:43:00,"10/6/15","FELONY","BROOKLYN",40.66500312,-73.99491901
111359446,"8/19/15",13:00:00,"9/28/15",19:00:00,"10/6/15","MISDEMEANOR","BROOKLYN",40.62724813,-73.94262768
