"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
725105186,"7/30/15",20:40:00,"7/30/15",20:40:00,"12/30/15","FELONY","BRONX",40.79115187,-73.88437192
631697465,"7/16/15",14:45:00,"12/30/15",12:22:00,"12/30/15","MISDEMEANOR","BRONX",40.82338729,-73.87017045
351674586,"7/22/15",13:47:00,"7/22/15",13:47:00,"12/29/15","FELONY","BRONX",40.79115187,-73.88437192
146031983,"7/26/15",17:19:00,NA,NA,"12/26/15","VIOLATION","BRONX",40.86267624,-73.83847452
998883312,"7/22/15",22:00:00,NA,NA,"12/24/15","FELONY","BRONX",40.88220104,-73.88318653
378199843,"7/17/15",15:45:00,"7/17/15",15:45:00,"12/17/15","FELONY","BRONX",40.79115187,-73.88437192
548082388,"7/27/15",09:00:00,"7/27/15",10:00:00,"12/16/15","FELONY","BRONX",40.824504,-73.91367847
806172741,"7/3/15",19:03:00,"7/3/15",19:10:00,"12/16/15","FELONY","BRONX",40.79115187,-73.88437192
302259897,"7/30/15",19:43:00,"7/30/15",19:43:00,"12/15/15","FELONY","BRONX",40.81608887,-73.91768869
629629405,"7/28/15",09:00:00,"8/7/15",09:00:00,"12/15/15","FELONY","BRONX",40.82123554,-73.87273267
606318187,"7/3/15",19:03:00,"7/3/15",19:10:00,"12/11/15","FELONY","BRONX",40.79115187,-73.88437192
737471656,"7/22/15",14:00:00,"12/10/15",15:00:00,"12/10/15","MISDEMEANOR","BRONX",40.84006006,-73.85738032
254168406,"7/15/15",18:49:00,"7/15/15",20:15:00,"12/10/15","MISDEMEANOR","BRONX",40.82813264,-73.85173284
278771601,"7/1/15",09:00:00,NA,NA,"12/10/15","FELONY","BRONX",40.82002717,-73.8998647
195986014,"7/15/15",09:00:00,"8/7/15",18:00:00,"12/4/15","FELONY","BRONX",40.8178567,-73.82277348
240434509,"7/2/15",10:00:00,"10/2/15",10:00:00,"12/4/15","FELONY","BRONX",40.84640904,-73.8933733
799807198,"7/1/15",12:00:00,"12/1/15",09:00:00,"12/4/15","MISDEMEANOR","BRONX",40.83474135,-73.8600659
266295807,"7/13/15",10:20:00,"7/13/15",10:25:00,"12/3/15","FELONY","BRONX",40.79115187,-73.88437192
477976027,"7/1/15",20:30:00,"12/2/15",12:15:00,"12/2/15","MISDEMEANOR","BRONX",40.81728113,-73.89231083
144927545,"7/1/15",20:30:00,"12/2/15",12:14:00,"12/2/15","MISDEMEANOR","BRONX",40.81728113,-73.89231083
343310511,"7/25/15",11:04:00,NA,NA,"12/1/15","MISDEMEANOR","BRONX",40.87368018,-73.87923127
939249649,"7/21/15",12:00:00,"12/1/15",15:30:00,"12/1/15","MISDEMEANOR","BRONX",40.84932069,-73.91235948
896968341,"7/7/15",10:00:00,NA,NA,"12/1/15","MISDEMEANOR","BRONX",40.81269914,-73.92161974
587822476,"7/2/15",00:30:00,"7/2/15",01:00:00,"12/1/15","MISDEMEANOR","BRONX",40.82959782,-73.89654758
809033861,"7/1/15",15:00:00,"12/1/15",00:30:00,"12/1/15","VIOLATION","BRONX",40.85500117,-73.91097112
446295761,"7/31/15",10:30:00,"11/30/15",17:35:00,"11/30/15","MISDEMEANOR","BRONX",40.84816193,-73.90480673
709189892,"7/14/15",00:01:00,"7/16/15",23:59:00,"11/30/15","FELONY","BRONX",40.82443988,-73.92397255
487018120,"7/11/15",15:00:00,"11/30/15",17:30:00,"11/30/15","VIOLATION","BRONX",40.83167775,-73.84466759
615237901,"7/23/15",23:59:00,"11/8/15",15:00:00,"11/29/15","FELONY","BRONX",40.81880374,-73.92211835
436415210,"7/4/15",22:26:00,"11/19/15",20:00:00,"11/29/15","VIOLATION","BRONX",40.86512331,-73.88849864
964419655,"7/1/15",13:00:00,"11/28/15",12:30:00,"11/28/15","MISDEMEANOR","BRONX",40.81973193,-73.8481928
