"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
177889679,"2/28/15",20:35:00,NA,NA,"2/28/15","FELONY","STATEN ISLAND",40.59403247,-74.06898422
488574254,"2/28/15",20:35:00,NA,NA,"2/28/15","FELONY","STATEN ISLAND",40.59403247,-74.06898422
152024000,"2/28/15",18:00:00,NA,NA,"2/28/15","VIOLATION","STATEN ISLAND",40.63365552,-74.14613021
341666494,"2/28/15",18:00:00,"2/28/15",18:15:00,"2/28/15","VIOLATION","STATEN ISLAND",40.6366751,-74.1197518
695313993,"2/28/15",17:08:00,NA,NA,"2/28/15","VIOLATION","STATEN ISLAND",40.52240583,-74.22987774
700093393,"2/28/15",14:30:00,"2/28/15",15:35:00,"2/28/15","VIOLATION","STATEN ISLAND",40.53683967,-74.19969986
139891011,"2/28/15",14:15:00,NA,NA,"2/28/15","VIOLATION","STATEN ISLAND",40.57697314,-74.16973618
173622855,"2/28/15",12:00:00,"2/28/15",12:10:00,"2/28/15","VIOLATION","STATEN ISLAND",40.62384889,-74.08197986
387618197,"2/28/15",11:00:00,"2/28/15",11:10:00,"2/28/15","FELONY","STATEN ISLAND",40.61127282,-74.08860228
159379633,"2/28/15",04:45:00,"2/28/15",05:18:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.63966331,-74.07550633
734981258,"2/28/15",04:20:00,NA,NA,"2/28/15","VIOLATION","STATEN ISLAND",40.59884929,-74.1640374
262629663,"2/28/15",03:00:00,"2/28/15",03:21:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.5420804,-74.17744788
791307836,"2/28/15",02:00:00,"2/28/15",02:10:00,"2/28/15","FELONY","STATEN ISLAND",40.55764406,-74.12984145
467579630,"2/28/15",01:30:00,NA,NA,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.62423677,-74.08075553
263853545,"2/28/15",01:20:00,"2/28/15",01:30:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.62423677,-74.08075553
708023558,"2/28/15",01:05:00,NA,NA,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.62556333,-74.07550839
380533212,"2/28/15",01:00:00,"2/28/15",01:10:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.62322682,-74.14922697
648367590,"2/27/15",23:30:00,"2/27/15",23:35:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.5430371,-74.19833315
242929269,"2/27/15",23:00:00,"2/28/15",10:00:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.63106956,-74.14641637
880640344,"2/27/15",21:00:00,"2/28/15",01:30:00,"2/28/15","FELONY","STATEN ISLAND",40.64163163,-74.08675446
303639408,"2/27/15",20:30:00,"2/28/15",14:25:00,"2/28/15","FELONY","STATEN ISLAND",40.63333674,-74.07526139
192398559,"2/27/15",06:00:00,"2/27/15",07:15:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.53924518,-74.2215708
786130249,"2/26/15",12:00:00,"2/28/15",12:00:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.54360313,-74.19315368
117132222,"2/26/15",11:00:00,"2/27/15",09:30:00,"2/28/15","FELONY","STATEN ISLAND",40.56034632,-74.15323247
438847821,"2/25/15",09:30:00,"2/25/15",09:40:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.63972025,-74.08807435
340306776,"2/25/15",08:00:00,"2/28/15",12:00:00,"2/28/15","VIOLATION","STATEN ISLAND",40.61305858,-74.07880426
194894029,"2/23/15",23:00:00,"2/28/15",00:00:00,"2/28/15","VIOLATION","STATEN ISLAND",40.55510807,-74.1581326
445566023,"2/23/15",18:35:00,NA,NA,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.54490931,-74.16137913
308527306,"2/23/15",01:30:00,"2/28/15",16:30:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.61706876,-74.06564739
408719701,"2/21/15",21:00:00,"2/22/15",17:00:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.53800213,-74.14802571
519076827,"2/3/15",02:00:00,"2/28/15",19:00:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.64025282,-74.13590068
294303337,"2/3/15",01:00:00,"2/28/15",19:30:00,"2/28/15","MISDEMEANOR","STATEN ISLAND",40.62069488,-74.13230191
294484570,"2/27/15",23:25:00,NA,NA,"2/27/15","MISDEMEANOR","STATEN ISLAND",40.63540396,-74.11738597
201478575,"2/27/15",23:00:00,NA,NA,"2/27/15","VIOLATION","STATEN ISLAND",40.54507658,-74.14932231
571461205,"2/27/15",20:30:00,NA,NA,"2/27/15","VIOLATION","STATEN ISLAND",40.58230199,-74.1689361
179159961,"2/27/15",19:55:00,"2/27/15",20:05:00,"2/27/15","FELONY","STATEN ISLAND",40.56050559,-74.11289607
219594480,"2/27/15",19:40:00,"2/27/15",19:45:00,"2/27/15","FELONY","STATEN ISLAND",40.61331601,-74.0872111
388051524,"2/27/15",19:30:00,"2/27/15",19:45:00,"2/27/15","MISDEMEANOR","STATEN ISLAND",40.58425671,-74.16865662
309553545,"2/27/15",18:45:00,"2/27/15",21:41:00,"2/27/15","MISDEMEANOR","STATEN ISLAND",40.58692579,-74.16408372
268813336,"2/27/15",16:41:00,NA,NA,"2/27/15","MISDEMEANOR","STATEN ISLAND",40.56703527,-74.11312306
