"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
467539355,"9/18/15",14:00:00,"12/31/15",14:00:00,"12/31/15","MISDEMEANOR","STATEN ISLAND",40.63265482,-74.13855129
971619547,"9/15/15",01:00:00,"11/10/15",01:00:00,"12/30/15","MISDEMEANOR","STATEN ISLAND",40.63785048,-74.14541157
739122952,"9/10/15",01:00:00,"11/10/15",01:00:00,"12/30/15","MISDEMEANOR","STATEN ISLAND",40.63785048,-74.14541157
273214244,"9/1/15",01:00:00,"11/14/15",01:00:00,"12/30/15","MISDEMEANOR","STATEN ISLAND",40.63785048,-74.14541157
604724001,"9/1/15",10:00:00,"9/1/15",15:00:00,"12/27/15","MISDEMEANOR","STATEN ISLAND",40.61924266,-74.07872151
164003050,"9/15/15",12:00:00,"12/21/15",12:00:00,"12/21/15","FELONY","STATEN ISLAND",40.63516687,-74.10113984
625539656,"9/1/15",00:00:00,NA,NA,"12/17/15","FELONY","STATEN ISLAND",40.62536367,-74.08246084
362565804,"9/4/15",10:00:00,"11/25/15",14:00:00,"12/15/15","MISDEMEANOR","STATEN ISLAND",40.63041514,-74.14297796
851425165,"9/23/15",17:30:00,"9/24/15",10:00:00,"12/4/15","FELONY","STATEN ISLAND",40.56004234,-74.18620134
880956157,"9/15/15",00:01:00,"12/4/15",12:00:00,"12/4/15","FELONY","STATEN ISLAND",40.63163115,-74.11055571
267331169,"9/4/15",16:00:00,"11/29/15",13:00:00,"12/3/15","FELONY","STATEN ISLAND",40.53409242,-74.17056622
816567744,"9/28/15",21:15:00,"9/28/15",21:15:00,"12/1/15","MISDEMEANOR","STATEN ISLAND",40.63696283,-74.11755085
741002092,"9/8/15",21:00:00,NA,NA,"12/1/15","VIOLATION","STATEN ISLAND",40.63338178,-74.11934237
766474938,"9/29/15",11:30:00,"11/27/15",13:30:00,"11/27/15","FELONY","STATEN ISLAND",40.53683879,-74.24027426
236045980,"9/20/15",08:00:00,"11/23/15",15:00:00,"11/25/15","FELONY","STATEN ISLAND",40.55652972,-74.16411703
179121098,"9/17/15",12:00:00,"9/27/15",10:00:00,"11/24/15","MISDEMEANOR","STATEN ISLAND",40.51031719,-74.24596888
416580871,"9/13/15",12:00:00,"11/24/15",12:00:00,"11/24/15","MISDEMEANOR","STATEN ISLAND",40.6135674,-74.08869537
429287804,"9/11/15",13:00:00,NA,NA,"11/23/15","MISDEMEANOR","STATEN ISLAND",40.63436076,-74.14188392
514626690,"9/15/15",12:00:00,"11/21/15",19:30:00,"11/22/15","MISDEMEANOR","STATEN ISLAND",40.60968874,-74.15598569
244815006,"9/30/15",20:00:00,"9/30/15",22:00:00,"11/19/15","MISDEMEANOR","STATEN ISLAND",40.61964881,-74.09004343
156229010,"9/15/15",07:00:00,"9/20/15",07:00:00,"11/19/15","MISDEMEANOR","STATEN ISLAND",40.60991713,-74.12647839
