"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
371422735,"11/29/15",20:00:00,"12/11/15",11:07:00,"12/31/15","VIOLATION","STATEN ISLAND",40.6038437,-74.10966339
885780105,"11/20/15",22:07:00,"12/29/15",22:00:00,"12/31/15","VIOLATION","STATEN ISLAND",40.59635551,-74.07618473
257002303,"11/9/15",12:00:00,NA,NA,"12/31/15","MISDEMEANOR","STATEN ISLAND",40.58599849,-74.15178281
350139894,"11/28/15",18:00:00,"12/28/15",05:00:00,"12/28/15","MISDEMEANOR","STATEN ISLAND",40.62948607,-74.15864028
731182621,"11/24/15",00:00:00,"12/24/15",17:00:00,"12/28/15","MISDEMEANOR","STATEN ISLAND",40.59988286,-74.12329766
995568008,"11/10/15",08:00:00,"12/25/15",08:00:00,"12/28/15","MISDEMEANOR","STATEN ISLAND",40.62586594,-74.07858523
983450215,"11/27/15",12:30:00,"11/27/15",13:00:00,"12/27/15","MISDEMEANOR","STATEN ISLAND",40.63545038,-74.17024521
887637416,"11/27/15",12:00:00,"12/22/15",06:47:00,"12/27/15","MISDEMEANOR","STATEN ISLAND",40.58033562,-74.15409553
550013328,"11/24/15",12:00:00,"12/24/15",12:00:00,"12/26/15","FELONY","STATEN ISLAND",40.59897499,-74.16633875
687120074,"11/17/15",12:00:00,"11/18/15",20:30:00,"12/26/15","MISDEMEANOR","STATEN ISLAND",40.58849917,-74.18871818
281028132,"11/12/15",08:30:00,"12/24/15",12:00:00,"12/26/15","FELONY","STATEN ISLAND",40.62322682,-74.14922697
272599506,"11/28/15",20:43:00,"12/23/15",00:08:00,"12/24/15","MISDEMEANOR","STATEN ISLAND",40.62386394,-74.1592141
735116978,"11/12/15",12:00:00,"12/23/15",13:20:00,"12/23/15","FELONY","STATEN ISLAND",40.63725155,-74.12736971
785364255,"11/23/15",07:00:00,"12/19/15",14:00:00,"12/21/15","MISDEMEANOR","STATEN ISLAND",40.62100369,-74.09803851
112587739,"11/25/15",14:00:00,"11/25/15",15:00:00,"12/21/15","FELONY","STATEN ISLAND",40.60540419,-74.12185651
508017810,"11/12/15",15:19:00,NA,NA,"12/21/15","FELONY","STATEN ISLAND",40.61042201,-74.06839249
527944670,"11/10/15",12:00:00,"11/10/15",12:30:00,"12/21/15","VIOLATION","STATEN ISLAND",40.64472622,-74.08132806
189689330,"11/25/15",09:30:00,"12/20/15",15:50:00,"12/20/15","VIOLATION","STATEN ISLAND",40.58014899,-74.10548091
210310844,"11/7/15",07:44:00,"11/7/15",08:14:00,"12/20/15","FELONY","STATEN ISLAND",40.59166478,-74.06717067
203904822,"11/22/15",18:00:00,NA,NA,"12/19/15","MISDEMEANOR","STATEN ISLAND",40.57913736,-74.16884889
606700423,"11/17/15",17:00:00,NA,NA,"12/19/15","MISDEMEANOR","STATEN ISLAND",40.57913736,-74.16884889
324589340,"11/14/15",08:00:00,"12/19/15",08:00:00,"12/19/15","MISDEMEANOR","STATEN ISLAND",40.64203688,-74.11031711
955361471,"11/29/15",14:30:00,"11/29/15",15:30:00,"12/18/15","MISDEMEANOR","STATEN ISLAND",40.57580374,-74.1698124
893407138,"11/22/15",00:10:00,"11/22/15",00:15:00,"12/18/15","MISDEMEANOR","STATEN ISLAND",40.63916906,-74.08739983
361155285,"11/17/15",12:00:00,"12/17/15",16:00:00,"12/17/15","MISDEMEANOR","STATEN ISLAND",40.63806398,-74.1661083
339431227,"11/13/15",14:20:00,"11/13/15",14:25:00,"12/15/15","FELONY","STATEN ISLAND",40.60660671,-74.14522467
702121376,"11/13/15",00:01:00,"11/30/15",23:54:00,"12/13/15","MISDEMEANOR","STATEN ISLAND",40.63806398,-74.1661083
233720215,"11/25/15",19:30:00,NA,NA,"11/25/15","VIOLATION","STATEN ISLAND",40.64034132,-74.08709149
423627530,"11/28/15",09:00:00,"12/12/15",09:10:00,"12/12/15","FELONY","STATEN ISLAND",40.63516687,-74.10113984
901164101,"11/25/15",16:00:00,"11/30/15",11:00:00,"12/12/15","MISDEMEANOR","STATEN ISLAND",40.57948197,-74.07803026
286289030,"11/19/15",14:40:00,"12/9/15",18:00:00,"12/11/15","VIOLATION","STATEN ISLAND",40.55386952,-74.19432051
755073357,"11/16/15",09:53:00,NA,NA,"11/25/15","FELONY","STATEN ISLAND",40.59496449,-74.08694588
950386510,"11/25/15",11:25:00,"12/1/15",01:00:00,"12/10/15","MISDEMEANOR","STATEN ISLAND",40.63749543,-74.13495105
265032712,"11/22/15",08:00:00,NA,NA,"12/10/15","FELONY","STATEN ISLAND",40.63725155,-74.12736971
539609160,"11/15/15",01:00:00,"12/1/15",01:00:00,"12/10/15","MISDEMEANOR","STATEN ISLAND",40.63603431,-74.13335557
742787253,"11/15/15",01:00:00,"11/25/15",01:00:00,"12/10/15","MISDEMEANOR","STATEN ISLAND",40.63816305,-74.13440113
654822917,"11/13/15",12:55:00,"11/13/15",13:00:00,"12/10/15","VIOLATION","STATEN ISLAND",40.61819576,-74.07633213
885120068,"11/25/15",08:00:00,"12/8/15",15:00:00,"12/9/15","FELONY","STATEN ISLAND",40.6018793,-74.17535968
408468765,"11/11/15",17:30:00,"11/11/15",19:30:00,"12/9/15","MISDEMEANOR","STATEN ISLAND",40.52355549,-74.21595792
461012723,"11/15/15",08:00:00,"12/6/15",12:00:00,"12/8/15","MISDEMEANOR","STATEN ISLAND",40.63591185,-74.16241348
747666103,"11/4/15",12:00:00,"11/6/15",12:00:00,"12/8/15","FELONY","STATEN ISLAND",40.55462314,-74.1982344
384436808,"11/26/15",11:00:00,NA,NA,"12/7/15","MISDEMEANOR","STATEN ISLAND",40.58409069,-74.10530712
404289758,"11/20/15",12:00:00,NA,NA,"12/7/15","MISDEMEANOR","STATEN ISLAND",40.62039691,-74.08443589
622463700,"11/14/15",16:50:00,"11/14/15",16:55:00,"12/7/15","MISDEMEANOR","STATEN ISLAND",40.60071454,-74.12070641
853346640,"11/12/15",11:00:00,NA,NA,"12/7/15","VIOLATION","STATEN ISLAND",40.54917078,-74.15428274
679035447,"11/30/15",21:00:00,"12/1/15",08:00:00,"12/5/15","MISDEMEANOR","STATEN ISLAND",40.61144498,-74.10573925
551033337,"11/27/15",23:30:00,"11/28/15",00:01:00,"12/5/15","FELONY","STATEN ISLAND",40.64098373,-74.08692657
670193721,"11/21/15",12:00:00,"11/30/15",17:00:00,"12/5/15","FELONY","STATEN ISLAND",40.51088013,-74.24456841
489260768,"11/19/15",17:36:00,NA,NA,"12/5/15","MISDEMEANOR","STATEN ISLAND",40.62552027,-74.12986542
107921562,"11/7/15",15:19:00,NA,15:19:00,"12/5/15","MISDEMEANOR","STATEN ISLAND",40.64056901,-74.11800761
525173701,"11/28/15",13:13:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.57436336,-74.11641837
547064469,"11/28/15",12:59:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.5644382,-74.1267306
555338243,"11/28/15",11:53:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.57127356,-74.09117686
500698417,"11/28/15",11:33:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.57414013,-74.10600777
674004129,"11/28/15",11:04:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.59811833,-74.06626612
909101783,"11/28/15",09:48:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.6034157,-74.08327642
315744111,"11/24/15",19:30:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.61549122,-74.08165623
802172795,"11/24/15",13:50:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.56683163,-74.12425885
525558924,"11/24/15",13:34:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.56398338,-74.12598112
316352091,"11/24/15",13:06:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.55906147,-74.11325351
911367895,"11/24/15",12:59:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.55906147,-74.11325351
438085170,"11/24/15",09:10:00,NA,NA,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.60416464,-74.08381035
403728557,"11/18/15",13:52:00,"11/18/15",18:30:00,"12/4/15","MISDEMEANOR","STATEN ISLAND",40.62956891,-74.1056779
675033299,"11/30/15",00:01:00,NA,NA,"12/3/15","MISDEMEANOR","STATEN ISLAND",40.54403376,-74.14916166
432656909,"11/27/15",22:30:00,"12/3/15",12:30:00,"12/3/15","FELONY","STATEN ISLAND",40.6255191,-74.07598387
783787355,"11/22/15",20:00:00,"12/3/15",17:00:00,"12/3/15","MISDEMEANOR","STATEN ISLAND",40.59787,-74.07714071
596021715,"11/20/15",11:40:00,"12/3/15",15:30:00,"12/3/15","MISDEMEANOR","STATEN ISLAND",40.63876846,-74.11527324
659220788,"11/20/15",06:02:00,"11/20/15",07:00:00,"12/3/15","FELONY","STATEN ISLAND",40.61860887,-74.07833895
815326895,"11/19/15",12:00:00,NA,NA,"12/3/15","FELONY","STATEN ISLAND",40.53951244,-74.18874894
469229799,"11/18/15",11:00:00,"11/18/15",11:10:00,"12/3/15","MISDEMEANOR","STATEN ISLAND",40.62211817,-74.08406343
944074720,"11/17/15",07:40:00,"11/17/15",15:00:00,"12/3/15","MISDEMEANOR","STATEN ISLAND",40.62817183,-74.11699138
676065351,"11/30/15",23:00:00,"12/1/15",08:00:00,"12/2/15","MISDEMEANOR","STATEN ISLAND",40.61144498,-74.10573925
