"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
569369778,"12/31/15",23:30:00,NA,NA,"12/31/15","FELONY","MANHATTAN",40.80260661,-73.94505191
641637920,"12/31/15",23:25:00,"12/31/15",23:30:00,"12/31/15","MISDEMEANOR","MANHATTAN",40.7380024,-73.98789129
608231454,"12/31/15",23:15:00,NA,NA,"12/31/15","MISDEMEANOR","MANHATTAN",40.7202,-73.98873508
415095955,"12/31/15",23:10:00,"12/31/15",23:10:00,"12/31/15","MISDEMEANOR","MANHATTAN",40.76561769,-73.96362342
178090167,"12/31/15",23:00:00,"12/31/15",23:05:00,"12/31/15","MISDEMEANOR","MANHATTAN",40.73282833,-73.98606286
898496564,"12/31/15",23:00:00,NA,NA,"12/31/15","FELONY","MANHATTAN",40.75791569,-73.98929902
566081066,"12/31/15",23:00:00,NA,NA,"12/31/15","FELONY","MANHATTAN",40.75791569,-73.98929902
338440707,"12/31/15",23:00:00,"12/31/15",23:10:00,"12/31/15","FELONY","MANHATTAN",40.75519728,-73.96829612
749998471,"12/31/15",22:35:00,"12/31/15",22:41:00,"12/31/15","MISDEMEANOR","MANHATTAN",40.72066379,-73.988064
508630273,"12/31/15",22:35:00,"12/31/15",22:53:00,"12/31/15","VIOLATION","MANHATTAN",40.79330094,-73.948765
590638275,"12/31/15",22:30:00,NA,NA,"12/31/15","FELONY","MANHATTAN",40.74278087,-73.98659848
998429019,"12/31/15",22:22:00,"12/31/15",22:50:00,"12/31/15","MISDEMEANOR","MANHATTAN",40.71780114,-74.01061086
915080831,"12/31/15",22:20:00,"12/31/15",22:25:00,"12/31/15","MISDEMEANOR","MANHATTAN",40.79605784,-73.96705231
372582288,"12/31/15",22:00:00,"12/31/15",22:19:00,"12/31/15","MISDEMEANOR","MANHATTAN",40.71156494,-73.98834337
834212518,"12/31/15",22:00:00,"12/31/15",22:19:00,"12/31/15","MISDEMEANOR","MANHATTAN",40.71156494,-73.98834337
571827799,"12/31/15",21:50:00,NA,NA,"12/31/15","VIOLATION","MANHATTAN",40.79445356,-73.94258472
