"CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","LAW_CAT_CD","BORO_NM","Latitude","Longitude"
504286547,"5/19/15",12:30:00,"5/19/15",12:32:00,"12/29/15","MISDEMEANOR","MANHATTAN",40.80469017,-73.93509878
930504411,"5/22/15",17:30:00,"5/22/15",17:40:00,"12/21/15","MISDEMEANOR","MANHATTAN",40.81566989,-73.93656929
313479324,"5/22/15",08:00:00,"5/22/15",16:00:00,"12/17/15","FELONY","MANHATTAN",40.71552621,-74.00123875
988088049,"5/22/15",08:00:00,"5/22/15",16:00:00,"12/17/15","FELONY","MANHATTAN",40.74048978,-74.00013497
710048022,"5/1/15",08:00:00,"5/1/15",23:59:00,"12/16/15","FELONY","MANHATTAN",40.71656605,-74.01002266
343169199,"5/30/15",17:00:00,"12/1/15",17:07:00,"12/14/15","FELONY","MANHATTAN",40.72461099,-73.99058152
289865811,"5/1/15",09:00:00,"12/7/15",09:00:00,"12/14/15","FELONY","MANHATTAN",40.75197886,-73.98991716
995714167,"5/2/15",08:00:00,"11/27/15",15:00:00,"12/11/15","MISDEMEANOR","MANHATTAN",40.8033705,-73.93606449
724209655,"5/13/15",11:17:00,"5/13/15",12:17:00,"12/9/15","FELONY","MANHATTAN",40.72399675,-73.97581508
453924907,"5/3/15",10:56:00,"12/5/15",22:50:00,"12/6/15","MISDEMEANOR","MANHATTAN",40.71780114,-74.01061086
631175386,"5/17/15",10:30:00,"5/17/15",10:44:00,"12/4/15","FELONY","MANHATTAN",40.75531154,-73.97535253
343583396,"5/6/15",13:00:00,"12/4/15",11:45:00,"12/4/15","FELONY","MANHATTAN",40.77654472,-73.94962638
785744509,"5/1/15",12:30:00,NA,NA,"12/1/15","MISDEMEANOR","MANHATTAN",40.72594436,-73.98506131
519519837,"5/15/15",13:00:00,"11/30/15",01:00:00,"11/30/15","MISDEMEANOR","MANHATTAN",40.76977939,-73.95066764
759834274,"5/20/15",00:01:00,"11/22/15",23:57:00,"11/29/15","MISDEMEANOR","MANHATTAN",40.78357939,-73.97430211
